Time,Temp1F,Temp2F,RH,Pres,AccX,AccZ
12260864,84.52,56.37,26.22,12.57,0.539,-0.068
12261367,82.76,69.57,30.16,12.60,0.835,0.095
12261872,90.68,56.37,20.86,12.86,0.599,-0.068
12262376,92.44,56.37,21.81,12.77,0.776,-0.186
12262880,94.20,56.37,21.65,12.64,0.865,0.154
12263384,91.56,56.37,21.65,12.59,0.865,0.036
12263887,93.32,56.37,21.97,12.64,0.865,0.021
12264391,91.56,56.37,21.18,12.64,0.865,0.051
12264895,92.44,56.37,21.81,12.66,0.865,0.036
12265399,87.16,53.73,22.28,12.60,0.835,0.125
12265903,92.44,56.37,21.49,12.59,0.865,0.036
12266406,92.44,56.37,21.49,12.60,0.865,0.051
12266910,94.20,56.37,21.65,12.64,0.865,0.036
12267414,90.68,56.37,21.49,12.60,0.865,0.051
12267918,91.56,55.49,21.18,12.62,0.865,0.036
12268422,90.68,56.37,21.02,12.62,0.865,0.021
12268926,94.20,55.49,21.81,12.62,0.850,0.036
12269430,91.56,55.49,21.02,12.62,0.865,0.036
12269934,92.44,56.37,21.34,12.60,0.865,0.036
12270438,91.56,56.37,21.49,12.60,0.865,0.021
12270942,87.16,56.37,21.97,12.70,0.880,-0.068
12271446,91.56,56.37,21.18,12.59,0.865,0.021
12271949,94.20,56.37,21.65,12.64,0.865,0.036
12272453,94.20,55.49,21.65,12.62,0.865,0.036
12272957,91.56,55.49,20.70,12.64,0.865,0.036
12273461,91.56,55.49,21.34,12.60,0.865,0.036
12273965,92.44,55.49,21.18,12.66,0.865,0.021
12274468,93.32,55.49,20.55,12.64,0.865,0.051
12274972,97.72,54.61,22.44,12.81,0.880,0.021
12275476,109.16,55.49,24.33,12.66,0.850,-0.394
12275980,90.68,79.24,22.60,12.59,0.865,-0.038
12276485,74.84,53.73,22.12,12.53,0.865,0.510
12276988,90.68,51.97,26.38,12.53,0.702,-0.349
12277492,92.44,55.49,21.65,12.49,0.865,-0.349
12277996,94.20,55.49,21.65,12.66,0.865,0.080
12278500,91.56,55.49,22.28,12.60,0.865,0.021
12279004,94.20,55.49,21.65,12.66,0.865,0.036
12279507,94.20,55.49,20.55,12.62,0.865,0.051
12280011,93.32,55.49,21.81,12.60,0.865,0.021
12280515,91.56,55.49,21.65,12.59,0.865,0.021
12281019,93.32,55.49,21.49,12.64,0.865,0.036
12281523,91.56,54.61,21.34,12.60,0.865,0.021
12282027,98.60,55.49,22.28,12.44,0.865,0.006
12282530,92.44,55.49,21.81,12.60,0.865,0.036
12283034,92.44,55.49,21.65,12.60,0.865,0.036
12283539,91.56,55.49,21.02,12.64,0.865,0.021
12284043,92.44,55.49,21.18,12.64,0.865,0.021
12284547,91.56,55.49,21.34,12.64,0.865,0.036
12285050,92.44,55.49,21.49,12.64,0.865,0.051
12285554,90.68,55.49,21.34,12.59,0.865,0.051
12286058,90.68,55.49,21.65,12.64,0.880,0.051
12286562,94.20,55.49,21.34,12.64,0.865,0.036
12287066,92.44,55.49,21.49,12.59,0.865,0.036
12287569,92.44,55.49,21.81,12.62,0.865,0.036
12288073,94.20,56.37,21.18,12.62,0.865,0.036
12288577,92.44,56.37,21.97,12.66,0.865,0.036
12289081,92.44,56.37,21.49,12.64,0.865,0.036
12289585,95.08,56.37,20.70,12.55,0.865,0.051
12290088,110.04,54.61,28.11,12.93,0.717,0.495
12290592,89.80,61.65,26.70,12.92,0.895,-0.083
12291097,74.84,65.17,24.65,12.38,0.835,-0.142
12291601,91.56,54.61,25.91,12.81,0.761,0.169
12292105,94.20,56.37,21.18,12.68,0.835,-0.335
12292609,94.20,56.37,21.81,12.66,0.865,0.036
12293112,92.44,56.37,21.34,12.70,0.865,0.006
12293616,81.88,56.37,21.97,12.60,0.880,0.095
12294120,92.44,56.37,21.18,12.59,0.865,0.036
12294624,93.32,57.25,21.81,12.60,0.865,0.036
12295128,92.44,56.37,21.65,12.60,0.865,0.036
12295631,91.56,57.25,21.97,12.62,0.880,0.021
12296135,94.20,57.25,21.65,12.60,0.865,0.021
12296639,90.68,57.25,21.81,12.60,0.865,0.021
12297143,95.08,56.37,21.65,12.60,0.865,0.036
12297647,91.56,56.37,21.97,12.64,0.850,0.036
12298150,93.32,57.25,21.65,12.60,0.865,0.021
12298654,94.20,57.25,21.97,12.66,0.865,0.036
12299159,92.44,56.37,21.49,12.64,0.865,0.021
12299663,94.20,57.25,21.81,12.62,0.865,0.021
12300167,92.44,57.25,21.49,12.62,0.865,0.036
12300670,91.56,57.25,21.65,12.60,0.865,0.021
12301174,95.08,57.25,22.44,12.64,0.865,0.036
12301678,91.56,57.25,21.65,12.62,0.865,0.051
12302182,93.32,57.25,21.65,12.64,0.865,0.036
12302686,94.20,57.25,21.97,12.64,0.865,0.036
12303190,95.08,57.25,20.70,12.64,0.865,0.036
12303693,93.32,57.25,21.81,12.64,0.865,0.036
12304197,95.08,57.25,21.49,12.60,0.865,0.051
12304701,91.56,57.25,21.65,12.60,0.865,0.036
12305205,91.56,57.25,21.97,12.62,0.865,0.036
12305709,90.68,57.25,21.34,12.66,0.865,0.021
12306212,92.44,57.25,21.81,12.60,0.865,0.036
12306717,94.20,58.13,16.76,12.62,0.865,0.036
12307221,90.68,57.25,21.97,12.64,0.865,0.036
12307725,94.20,57.25,22.12,12.68,0.865,0.006
12308229,94.20,57.25,21.97,12.64,0.865,0.036
12308732,91.56,58.13,19.92,12.77,0.939,0.125
12309236,101.24,64.29,26.70,12.51,0.895,-0.423
12309740,111.79,50.21,21.81,12.49,0.895,-0.335
12310244,103.88,57.25,22.75,12.70,0.732,0.125
12310748,105.64,48.45,21.49,12.68,0.865,0.125
12311251,92.44,57.25,21.97,12.64,0.835,-0.423
12311755,92.44,57.25,21.65,12.60,0.865,0.036
12312259,91.56,58.13,21.49,12.62,0.865,0.051
12312763,91.56,58.13,21.49,12.60,0.865,0.036
12313268,95.08,58.13,21.65,12.60,0.865,0.021
12313772,95.08,58.13,22.44,12.64,0.865,0.036
12314275,92.44,58.13,21.81,12.64,0.865,0.021
12314779,93.32,58.13,21.65,12.66,0.865,0.006
12315283,94.20,58.13,21.49,12.66,0.865,0.021
12315787,98.60,57.25,21.97,12.55,0.791,0.095
12316291,94.20,58.13,21.49,12.64,0.865,0.036
12316794,94.20,58.13,21.65,12.62,0.865,0.021
12317298,90.68,58.13,21.49,12.62,0.865,0.021
12317802,91.56,58.13,21.81,12.64,0.865,0.036
12318306,92.44,58.13,21.49,12.60,0.865,0.036
12318810,91.56,58.13,21.49,12.64,0.865,0.036
12319313,91.56,58.13,21.65,12.64,0.865,0.051
12319817,92.44,58.13,21.65,12.60,0.865,0.021
12320321,95.08,58.13,21.81,12.64,0.880,0.021
12320826,90.68,58.13,21.34,12.62,0.865,0.021
12321330,92.44,58.13,21.65,12.60,0.865,0.036
12321833,95.08,58.13,23.23,12.64,0.865,0.036
12322337,92.44,58.13,21.34,12.64,0.880,0.051
12322841,92.44,57.25,21.65,12.64,0.910,0.139
12323345,91.56,58.13,22.60,12.68,0.821,-0.423
12323849,118.83,51.09,24.02,12.37,0.895,0.110
12324353,74.84,44.93,26.54,12.75,0.835,0.080
12324856,81.88,63.41,20.70,12.68,0.850,0.199
12325360,91.56,58.13,21.65,12.59,0.910,0.021
12325864,90.68,58.13,21.65,12.60,0.865,0.051
12326368,90.68,58.13,21.97,12.60,0.865,0.036
12326872,98.60,59.01,22.60,12.70,0.850,0.125
12327375,91.56,58.13,21.65,12.62,0.865,0.036
12327879,90.68,58.13,21.65,12.64,0.865,0.036
12328384,92.44,58.13,21.34,12.66,0.865,0.036
12328888,95.08,58.13,20.70,12.64,0.865,0.036
12329392,94.20,58.13,21.49,12.62,0.865,0.021
12329895,91.56,58.13,21.65,12.60,0.865,0.036
12330399,95.08,58.13,21.65,12.62,0.865,0.051
12330903,94.20,58.13,21.97,12.64,0.865,0.021
12331407,95.08,58.13,21.49,12.64,0.865,0.036
12331911,90.68,58.13,21.02,12.62,0.865,0.036
12332414,89.80,59.89,21.65,12.59,0.835,0.110
12332918,95.08,58.13,22.28,12.66,0.865,0.036
12333422,92.44,58.13,21.97,12.66,0.865,0.036
12333926,93.32,58.13,21.49,12.62,0.865,0.036
12334430,95.08,58.13,21.81,12.64,0.865,0.036
12334934,91.56,58.13,21.65,12.64,0.865,0.021
12335437,94.20,58.13,21.97,12.64,0.865,0.036
12335941,92.44,58.13,21.49,12.60,0.865,0.021
12336446,92.44,58.13,21.65,12.60,0.865,0.036
12336950,92.44,58.13,21.81,12.60,0.865,0.036
12337454,92.44,58.13,21.49,12.60,0.865,0.036
12337957,81.88,56.37,23.38,12.55,0.821,0.021
12338461,92.44,58.13,21.18,12.64,0.865,0.021
12338965,93.32,59.01,21.81,12.64,0.865,0.036
12339469,91.56,58.13,21.18,12.64,0.865,0.036
12339973,91.56,58.13,20.70,12.64,0.865,0.036
12340476,90.68,58.13,21.65,12.60,0.865,0.051
12340980,92.44,58.13,21.65,12.64,0.865,0.036
12341484,91.56,58.13,22.12,12.64,0.865,0.051
12341988,88.92,58.13,19.44,12.77,0.791,0.006
12342492,79.24,61.65,27.64,12.59,0.924,-0.305
12342995,82.76,86.28,21.34,12.46,0.850,0.199
12343499,110.04,61.65,27.33,12.11,0.880,0.006
12344003,74.84,59.01,24.65,12.81,0.835,-0.335
12344508,94.20,59.01,21.34,12.64,0.821,-0.275
12345012,94.20,59.01,21.34,12.62,0.865,0.051
12345516,92.44,59.01,21.97,12.64,0.865,0.036
12346019,90.68,59.01,21.65,12.60,0.865,0.036
12346523,91.56,59.01,21.97,12.62,0.865,0.021
12347027,94.20,59.01,21.49,12.59,0.865,0.036
12347531,91.56,59.01,21.34,12.66,0.865,0.021
12348035,94.20,58.13,21.97,12.64,0.865,0.036
12348538,92.44,58.13,21.97,12.68,0.865,0.036
12349042,92.44,58.13,21.02,12.60,0.865,0.021
12349546,91.56,58.13,21.18,12.64,0.865,0.036
12350050,91.56,58.13,21.18,12.64,0.865,0.036
12350554,92.44,58.13,21.34,12.62,0.865,0.036
12351057,90.68,59.01,21.97,12.66,0.865,0.021
12351561,95.08,58.13,21.81,12.62,0.865,0.036
12352066,94.20,59.01,21.97,12.64,0.865,0.021
12352570,93.32,59.01,21.65,12.64,0.865,0.036
12353074,90.68,59.01,21.97,12.62,0.865,0.051
12353577,91.56,58.13,21.18,12.66,0.865,0.036
12354081,92.44,59.01,21.81,12.59,0.865,0.036
12354585,95.08,59.01,21.18,12.62,0.865,0.036
12355089,96.84,59.01,23.70,12.77,0.850,0.065
12355593,81.88,53.73,23.70,12.79,0.673,-0.068
12356097,110.04,59.89,26.70,12.59,0.850,-0.157
12356600,94.20,59.01,20.39,12.55,0.850,0.065
12357104,93.32,59.01,21.49,12.60,0.806,0.228
12357608,91.56,58.13,21.81,12.60,0.865,0.036
12358112,92.44,58.13,24.49,12.62,0.865,0.036
12358616,91.56,58.13,22.28,12.60,0.865,0.036
12359119,90.68,59.01,21.65,12.64,0.865,0.036
12359623,92.44,58.13,21.65,12.60,0.850,0.036
12360127,92.44,58.13,21.65,12.60,0.865,0.036
12360632,87.16,61.65,21.97,12.68,0.835,-0.068
12361136,91.56,58.13,21.81,12.62,0.880,0.021
12361639,91.56,59.01,21.81,12.64,0.865,0.021
12362143,95.08,59.01,21.81,12.62,0.865,0.036
12362647,92.44,59.01,22.12,12.59,0.865,0.036
12363151,92.44,59.01,21.18,12.59,0.850,0.036
12363655,92.44,59.01,21.49,12.59,0.865,0.036
12364158,92.44,59.01,21.65,12.64,0.865,0.036
12364662,92.44,59.01,22.12,12.64,0.865,0.036
12365166,91.56,59.01,21.18,12.64,0.865,0.021
12365670,94.20,59.01,21.65,12.62,0.865,0.036
12366174,85.40,59.01,22.28,12.48,0.850,-0.068
12366678,91.56,59.01,21.81,12.64,0.865,0.036
12367181,92.44,59.01,21.49,12.62,0.865,0.036
12367685,95.08,59.01,21.97,12.64,0.865,0.036
12368189,95.08,59.01,21.81,12.64,0.865,0.036
12368693,92.44,59.01,22.12,12.64,0.865,0.036
12369197,94.20,59.01,21.81,12.66,0.865,0.051
12369701,91.56,59.01,21.49,12.62,0.865,0.021
12370205,91.56,59.01,21.49,12.60,0.865,0.036
12370709,97.72,59.89,22.60,12.79,0.791,0.006
12371213,110.04,58.13,23.70,12.77,1.087,-0.142
12371717,76.60,96.84,24.65,12.66,0.835,0.228
12372220,82.76,55.49,23.86,12.15,0.791,0.080
12372724,87.16,59.01,23.07,12.57,0.969,-0.320
12373228,92.44,59.01,21.97,12.60,0.806,-0.335
12373732,93.32,59.01,21.97,12.62,0.865,0.021
12374236,95.08,59.01,22.28,12.64,0.880,0.036
12374739,93.32,59.01,23.23,12.64,0.865,0.036
12375243,95.08,59.01,21.49,12.64,0.865,0.021
12375747,94.20,59.01,21.34,12.62,0.865,0.021
12376251,94.20,59.01,21.34,12.62,0.865,0.021
12376755,92.44,59.01,21.81,12.68,0.865,0.021
12377260,100.36,58.13,22.60,12.66,0.865,0.125
12377763,92.44,59.01,22.28,12.60,0.865,0.051
12378267,94.20,59.01,21.65,12.62,0.865,0.021
12378771,94.20,59.01,21.97,12.62,0.865,0.036
12379275,95.08,59.01,21.34,12.60,0.865,0.021
12379779,92.44,59.01,23.38,12.60,0.865,0.036
12380282,90.68,58.13,21.34,12.59,0.865,0.021
12380786,92.44,59.01,21.65,12.64,0.865,0.036
12381290,91.56,58.13,21.49,12.62,0.865,0.051
12381794,91.56,58.13,21.65,12.62,0.850,0.036
12382298,95.08,58.13,21.49,12.60,0.865,0.036
12382801,95.96,59.01,21.49,12.59,0.835,0.125
12383305,92.44,58.13,21.65,12.60,0.865,0.051
12383809,91.56,58.13,21.65,12.59,0.865,0.036
12384313,93.32,58.13,22.28,12.62,0.865,0.036
12384818,92.44,58.13,21.34,12.60,0.865,0.021
12385321,94.20,58.13,22.12,12.59,0.865,0.036
12385825,95.08,58.13,21.18,12.66,0.865,0.006
12386329,95.08,58.13,20.70,12.62,0.865,0.021
12386833,95.08,58.13,21.81,12.66,0.865,0.021
12387337,95.08,58.13,21.02,12.62,0.865,0.021
12387841,91.56,58.13,21.18,12.60,0.865,0.036
12388344,98.60,59.01,21.18,12.75,0.821,0.065
12388848,91.56,58.13,21.49,12.62,0.865,0.021
12389352,91.56,58.13,21.49,12.64,0.865,0.036
12389856,89.80,58.13,22.12,12.57,0.791,0.125
12390360,80.12,55.49,21.49,12.59,0.835,-0.423
12390863,82.76,45.81,20.70,12.64,0.880,0.139
12391367,82.76,44.93,27.96,12.97,0.806,0.021
12391871,96.84,51.97,19.44,12.79,0.865,0.139
12392375,90.68,57.25,21.34,12.60,0.865,-0.261
12392880,92.44,57.25,21.34,12.62,0.865,0.036
12393383,95.08,58.13,21.49,12.62,0.865,0.021
12393887,88.92,59.01,23.38,12.60,0.850,-0.024
12394391,92.44,58.13,21.65,12.62,0.865,0.036
12394895,92.44,58.13,21.49,12.60,0.865,0.051
12395399,95.08,58.13,21.18,12.62,0.865,0.036
12395902,94.20,58.13,21.18,12.66,0.865,0.051
12396406,92.44,58.13,21.49,12.60,0.865,0.036
12396910,94.20,58.13,21.97,12.64,0.865,0.021
12397414,92.44,58.13,21.65,12.60,0.865,0.036
12397918,94.20,58.13,21.97,12.62,0.880,0.036
12398422,91.56,58.13,21.49,12.62,0.865,0.021
12398925,93.32,58.13,21.65,12.60,0.865,0.051
12399429,92.44,58.13,21.49,12.60,0.865,0.036
12399933,92.44,58.13,21.81,12.62,0.865,0.036
12400438,93.32,58.13,20.70,12.64,0.835,0.036
12400942,92.44,57.25,21.97,12.59,0.865,0.021
12401445,95.08,58.13,21.65,12.66,0.835,0.036
12401949,93.32,58.13,21.49,12.60,0.865,0.036
12402453,95.08,57.25,22.60,12.62,0.880,0.036
12402957,91.56,58.13,21.81,12.59,0.850,0.021
12403461,92.44,58.13,21.49,12.60,0.835,0.021
12403964,92.44,57.25,21.49,12.64,0.850,0.021
12404468,92.44,57.25,21.65,12.64,0.880,0.036
12404972,91.56,57.25,21.97,12.64,0.865,0.036
12405476,94.20,58.13,21.97,12.62,0.791,0.125
12405980,124.99,60.77,24.33,12.75,0.924,0.258
12406483,77.48,63.41,20.55,12.82,1.013,0.095
12406987,92.44,57.25,24.02,12.44,0.747,0.554
12407491,94.20,58.13,21.49,12.62,1.043,-0.364
12407996,94.20,57.25,21.81,12.64,0.850,0.051
12408500,93.32,57.25,21.65,12.62,0.850,0.036
12409004,93.32,58.13,21.02,12.62,0.835,0.021
12409507,91.56,57.25,21.65,12.62,0.835,0.021
12410011,93.32,57.25,21.81,12.62,0.835,0.021
12410515,93.32,57.25,21.49,12.62,0.835,0.021
12411019,88.04,59.89,21.34,12.59,0.761,0.036
12411523,90.68,57.25,21.65,12.64,0.850,0.021
12412026,93.32,58.13,21.65,12.62,0.865,0.036
12412530,91.56,58.13,21.81,12.60,0.865,0.036
12413034,91.56,58.13,21.49,12.60,0.880,0.021
12413538,92.44,57.25,21.49,12.60,0.880,0.036
12414042,95.08,58.13,22.44,12.60,0.850,0.036
12414545,94.20,58.13,21.65,12.62,0.865,0.036
12415049,94.20,58.13,21.81,12.64,0.850,0.021
12415553,92.44,58.13,21.49,12.64,0.880,0.036
12416058,90.68,58.13,21.18,12.62,0.880,0.036
12416562,94.20,58.13,21.65,12.62,0.865,0.021
12417065,93.32,58.13,21.49,12.64,0.850,0.021
12417569,94.20,58.13,21.49,12.66,0.880,0.036
12418073,94.20,58.13,21.65,12.68,0.880,0.036
12418577,94.20,58.13,21.97,12.64,0.835,0.036
12419081,91.56,58.13,21.18,12.62,0.835,0.021
12419585,92.44,59.01,21.34,12.68,0.880,0.051
12420088,92.44,59.01,21.49,12.62,0.865,0.036
12420592,91.56,59.01,21.81,12.62,0.835,0.036
12421096,95.08,58.13,21.81,12.62,0.880,0.036
12421600,91.56,58.13,21.02,12.60,0.850,0.021
12422104,93.32,59.01,21.34,12.64,0.880,0.051
12422607,95.08,59.01,21.81,12.64,0.880,0.021
12423111,95.96,59.01,21.34,12.64,0.880,0.036
12423615,92.44,59.01,21.97,12.64,0.880,0.036
12424119,92.44,58.13,21.65,12.60,0.850,0.036
12424623,91.56,58.13,21.49,12.77,0.998,0.021
12425127,82.76,98.60,24.65,12.48,1.028,0.139
12425631,96.84,62.53,27.17,13.15,1.235,-0.261
12426135,95.08,59.01,21.18,12.59,0.613,0.495
12426639,91.56,59.01,21.81,12.60,0.717,0.539
12427143,92.44,59.01,21.65,12.60,0.850,0.021
12427646,97.72,57.25,21.81,12.60,0.821,-0.127
12428150,92.44,59.01,21.81,12.64,0.850,0.036
12428654,95.08,58.13,21.49,12.62,0.850,0.051
12429158,95.96,59.01,21.81,12.64,0.880,0.036
12429662,91.56,58.13,21.81,12.64,0.880,0.036
12430166,92.44,58.13,21.49,12.59,0.880,0.036
12430669,93.32,59.01,21.65,12.62,0.880,0.021
12431173,92.44,58.13,21.65,12.60,0.880,0.021
12431677,95.08,59.01,21.18,12.64,0.880,0.036
12432181,94.20,59.01,21.49,12.64,0.835,0.021
12432685,95.96,59.01,21.97,12.64,0.880,0.021
12433188,92.44,59.01,22.44,12.55,0.776,-0.053
12433693,94.20,59.01,21.97,12.64,0.865,0.036
12434197,93.32,59.01,21.34,12.64,0.835,0.021
12434701,92.44,59.01,21.34,12.62,0.850,0.036
12435205,92.44,59.01,21.34,12.60,0.850,0.021
12435708,91.56,59.01,21.49,12.66,0.835,0.036
12436212,94.20,59.01,21.49,12.64,0.865,0.036
12436716,92.44,59.01,21.81,12.66,0.880,0.021
12437220,92.44,59.01,21.02,12.60,0.880,0.036
12437724,92.44,59.01,21.81,12.64,0.850,0.021
12438227,92.44,59.01,21.34,12.62,0.835,0.021
12438731,87.16,61.65,21.97,12.51,0.747,-0.083
12439235,94.20,59.01,20.55,12.64,0.880,0.036
12439739,91.56,58.13,22.28,12.48,0.628,-0.024
12440243,78.36,61.65,21.97,12.60,1.058,-0.438
12440747,85.40,55.49,22.28,12.49,1.013,0.510
12441250,88.04,45.81,27.80,12.38,0.747,-0.038
12441754,84.52,58.13,19.76,12.81,1.028,-0.068
12442259,94.20,59.01,21.81,12.64,0.524,-0.068
12442763,92.44,59.01,21.34,12.62,0.835,0.051
12443267,92.44,58.13,21.81,12.62,0.835,0.021
12443770,92.44,59.01,21.02,12.66,0.880,0.051
12444274,98.60,59.89,21.18,12.57,0.954,0.065
12444778,95.08,58.13,21.34,12.62,0.865,0.036
12445282,91.56,58.13,21.02,12.60,0.865,0.021
12445786,95.08,58.13,21.18,12.66,0.835,0.036
12446289,95.08,58.13,21.02,12.64,0.835,0.036
12446793,90.68,58.13,21.81,12.62,0.880,0.021
12447297,95.08,58.13,21.34,12.60,0.895,0.006
12447801,95.08,58.13,21.65,12.64,0.880,0.036
12448305,92.44,58.13,21.65,12.59,0.880,0.021
12448808,91.56,58.13,21.65,12.59,0.865,0.036
12449312,92.44,58.13,21.81,12.60,0.865,0.021
12449816,96.84,58.13,22.91,12.44,0.939,-0.068
12450321,90.68,58.13,21.02,12.62,0.865,0.021
12450825,94.20,58.13,21.49,12.62,0.835,0.051
12451329,95.08,58.13,21.65,12.64,0.850,0.036
12451832,94.20,58.13,21.34,12.68,0.880,0.036
12452336,92.44,58.13,20.70,12.60,0.850,0.036
12452840,90.68,58.13,21.18,12.62,0.880,0.006
12453344,92.44,58.13,21.34,12.66,0.850,0.036
12453848,92.44,58.13,21.49,12.66,0.835,0.036
12454351,95.08,58.13,21.18,12.64,0.865,0.021
12454855,93.32,58.13,21.81,12.66,0.835,0.036
12455359,94.20,58.13,21.49,12.64,0.865,0.036
12455863,91.56,58.13,21.34,12.62,0.895,0.036
12456367,94.20,58.13,21.81,12.62,0.865,0.036
12456870,91.56,58.13,21.34,12.60,0.880,0.021
12457374,91.56,57.25,21.34,12.66,0.880,0.036
12457878,93.32,58.13,21.34,12.62,0.850,0.036
12458382,91.56,57.25,21.81,12.57,0.850,0.036
12458887,94.20,58.13,22.91,12.57,0.924,-0.068
12459390,103.00,53.73,26.22,12.57,1.280,-0.542
12459894,82.76,73.09,23.07,12.77,1.028,-0.098
12460398,88.92,51.97,21.34,12.51,0.924,0.021
12460902,110.91,59.01,25.75,12.81,0.554,0.036
12461406,97.72,55.49,21.81,12.55,0.895,0.539
12461910,92.44,57.25,21.34,12.64,0.835,0.051
12462413,92.44,57.25,22.12,12.66,0.880,0.036
12462917,94.20,57.25,21.65,12.62,0.880,0.036
12463421,95.08,57.25,21.49,12.64,0.865,0.036
12463925,92.44,57.25,20.70,12.64,0.880,0.036
12464429,94.20,57.25,21.18,12.62,0.880,0.036
12464932,90.68,57.25,22.44,12.64,0.880,0.036
12465436,95.08,57.25,21.81,12.64,0.850,0.021
12465940,92.44,57.25,21.02,12.64,0.865,0.036
12466445,93.32,57.25,21.18,12.60,0.880,0.051
12466949,94.20,57.25,21.65,12.62,0.880,0.036
12467452,91.56,56.37,21.34,12.60,0.880,0.021
12467956,92.44,57.25,21.18,12.64,0.850,0.036
12468460,95.96,56.37,21.65,12.64,0.850,0.036
12468964,94.20,56.37,21.65,12.66,0.865,0.021
12469468,94.20,56.37,21.18,12.66,0.835,0.036
12469971,94.20,56.37,21.81,12.64,0.850,0.021
12470475,94.20,56.37,21.18,12.64,0.865,0.036
12470979,92.44,56.37,21.81,12.62,0.850,0.051
12471483,93.32,56.37,21.65,12.60,0.865,0.021
12471987,95.96,56.37,21.34,12.66,0.850,0.036
12472491,92.44,56.37,21.49,12.60,0.880,0.021
12472994,94.20,56.37,21.18,12.64,0.880,0.036
12473498,93.32,56.37,21.34,12.60,0.850,0.021
12474002,90.68,56.37,21.34,12.62,0.880,0.036
12474506,89.80,55.49,22.12,12.64,0.658,-0.068
12475011,82.76,39.65,22.60,12.62,1.102,-0.083
12475514,94.20,71.33,23.07,12.57,1.043,-0.127
12476018,74.84,58.13,21.97,12.68,1.235,-0.098
12476522,94.20,55.49,20.86,12.53,1.147,0.421
12477026,92.44,56.37,21.81,12.66,1.132,-0.142
12477530,94.20,56.37,20.86,12.64,0.835,0.006
12478033,88.04,55.49,22.60,12.66,0.850,-0.024
12478537,94.20,55.49,21.02,12.62,0.835,0.021
12479041,90.68,56.37,21.49,12.64,0.880,0.021
12479545,95.96,55.49,21.49,12.62,0.880,0.021
12480049,94.20,55.49,21.49,12.62,0.880,0.036
12480552,91.56,55.49,21.02,12.60,0.880,0.036
12481056,95.96,55.49,21.49,12.64,0.880,0.036
12481560,92.44,55.49,21.65,12.62,0.835,0.006
12482064,95.96,55.49,20.86,12.66,0.880,0.051
12482569,94.20,55.49,21.18,12.62,0.835,0.036
12483073,95.08,55.49,21.34,12.66,0.835,0.021
12483576,95.08,55.49,21.49,12.66,0.880,0.036
12484080,93.32,55.49,21.18,12.60,0.850,0.021
12484584,92.44,55.49,21.02,12.62,0.850,0.036
12485088,91.56,55.49,21.18,12.62,0.835,0.036
12485592,91.56,56.37,21.18,12.60,0.880,0.021
12486095,91.56,55.49,21.34,12.64,0.850,0.036
12486599,92.44,55.49,21.49,12.60,0.865,0.036
12487103,94.20,56.37,21.81,12.64,0.880,0.036
12487607,94.20,55.49,21.34,12.64,0.850,0.021
12488111,92.44,55.49,21.18,12.60,0.880,0.036
12488614,91.56,55.49,21.34,12.60,0.880,0.036
12489118,93.32,56.37,21.34,12.60,0.880,0.036
12489622,92.44,55.49,21.65,12.64,0.880,0.036
12490126,97.72,54.61,19.44,12.64,0.747,0.139
12490630,80.12,55.49,22.91,12.81,1.413,0.213
12491134,124.11,50.21,22.28,12.48,0.569,-0.172
12491638,110.04,60.77,23.07,12.88,1.043,0.110
12492142,94.20,55.49,21.49,12.66,0.924,-0.231
12492646,92.44,55.49,21.49,12.62,0.865,0.021
12493150,93.32,55.49,21.18,12.60,0.865,0.036
12493654,93.32,55.49,21.18,12.60,0.880,0.021
12494157,94.20,55.49,21.65,12.64,0.835,0.036
12494661,94.20,54.61,21.65,12.60,0.924,0.051
12495165,94.20,55.49,21.49,12.62,0.880,0.036
12495669,95.08,55.49,21.49,12.62,0.880,0.036
12496173,91.56,55.49,21.65,12.60,0.865,0.036
12496676,91.56,55.49,21.18,12.62,0.895,0.021
12497180,92.44,55.49,21.65,12.60,0.850,0.036
12497684,95.08,55.49,21.34,12.64,0.835,0.036
12498189,93.32,55.49,21.18,12.60,0.880,0.036
12498693,91.56,55.49,21.65,12.62,0.835,0.021
12499196,93.32,55.49,21.65,12.60,0.850,0.021
12499700,95.08,55.49,21.34,12.66,0.850,0.021
12500204,95.96,56.37,22.44,12.53,0.895,0.095
12500708,92.44,55.49,21.34,12.60,0.850,0.021
12501212,93.32,55.49,21.34,12.60,0.850,0.021
12501715,94.20,55.49,21.18,12.59,0.865,0.036
12502219,91.56,55.49,21.34,12.62,0.865,0.036
